id;cp;lat;lon;nom;origin;exp
02087;02290;49.44667;3.26139;Bieuxy;fr;0
02088;02860;49.49361;3.71111;Bièvres;fr;0
02089;02200;49.35611;3.38306;Billy-sur-Aisne;fr;0
02090;02210;49.21778;3.30167;Billy-sur-Ourcq;fr;0
02091;02160;49.33833;3.67306;Blanzy-lès-Fismes;fr;0
02093;02300;49.51611;3.15056;Blérancourt;fr;0
02094;02400;49.03722;3.45083;Blesmes;fr;0
02095;02110;49.98639;3.45472;Bohain-en-Vermandois;fr;0
02096;02270;49.73139;3.65056;Bois-lès-Pargny;fr;0
02097;02350;49.61639;3.94528;Boncourt;fr;0
02098;02400;49.00750;3.34861;Bonneil;fr;0
02099;02400;49.12194;3.31667;Bonnesvalyn;fr;0
02100;02420;49.98806;3.22278;Bony;fr;0
02101;02250;49.73167;3.85944;Bosmont-sur-Serre;fr;0
02102;02860;49.46556;3.75556;Bouconville-Vauclair;fr;0
02103;02450;50.01194;3.69861;Boué;fr;0
02104;02160;49.37361;3.84528;Bouffignereux;fr;0
02105;02400;49.06361;3.30944;Bouresches;fr;0
02106;02160;49.39667;3.65417;Bourg-et-Comin;fr;0
02107;02300;49.54389;3.15861;Bourguignon-sous-Coucy;fr;0
02108;02000;49.52806;3.54139;Bourguignon-sous-Montbavin;fr;0
02109;02140;49.85944;3.97194;La Bouteille;fr;0
02110;02220;49.34167;3.53194;Braine;fr;0
02111;02320;49.51444;3.41861;Brancourt-en-Laonnois;fr;0
02112;02110;49.97667;3.38139;Brancourt-le-Grand;fr;0
02114;02400;49.04917;3.42778;Brasles;fr;0
02115;02000;49.44111;3.60806;Braye-en-Laonnois;fr;0
02116;02140;49.77944;3.95861;Braye-en-Thiérache;fr;0
02117;02480;49.77083;3.14389;Bray-Saint-Christophe;fr;0
02118;02880;49.42333;3.37000;Braye;fr;0
02119;02210;49.14778;3.42944;Brécy;fr;0
02120;02220;49.36583;3.54306;Brenelle;fr;0
02121;02210;49.18556;3.35306;Breny;fr;0
02122;02870;49.60083;3.48250;Brie;fr;0
02123;02240;49.72056;3.37806;Brissay-Choigny;fr;0
02124;02240;49.74361;3.38028;Brissy-Hamégicourt;fr;0
02125;02810;49.10194;3.16056;Brumetz;fr;0
02126;02360;49.76972;4.18194;Brunehamel;fr;0
02127;02130;49.18944;3.44250;Bruyères-sur-Fère;fr;0
02128;02860;49.52444;3.66361;Bruyères-et-Montbérault;fr;0
02129;02220;49.27056;3.56306;Bruys;fr;0
02130;02500;49.87694;4.09306;Bucilly;fr;0
02131;02880;49.39056;3.39389;Bucy-le-Long;fr;0
02132;02870;49.58222;3.51722;Bucy-lès-Cerny;fr;0
02133;02350;49.64694;3.90250;Bucy-lès-Pierrepont;fr;0
02134;02500;49.90278;4.05639;Buire;fr;0
02135;02620;49.96528;3.83472;Buironfosse;fr;0
02136;02140;49.78194;3.89778;Burelles;fr;0
02137;02810;49.09083;3.25722;Bussiares;fr;0
02138;02200;49.31361;3.34778;Buzancy;fr;0
02139;02300;49.62167;3.12778;Caillouël-Crépigny;fr;0
02140;02300;49.52472;3.13417;Camelin;fr;0
02141;02260;49.97722;3.91639;La Capelle;fr;0
02142;02680;49.80417;3.23750;Castres;fr;0
02143;02420;50.00222;3.24417;Le Catelet;fr;0
02144;02490;49.86444;3.10611;Caulaincourt;fr;0
02145;02300;49.63167;3.17750;Caumont;fr;0
02146;02330;49.01194;3.57139;Celles-lès-Condé;fr;0
02148;02370;49.40611;3.48167;Celles-sur-Aisne;fr;0
02149;02240;49.76000;3.32694;Cerizy;fr;0
02150;02860;49.44333;3.66778;Cerny-en-Laonnois;fr;0
02151;02870;49.57778;3.54861;Cerny-lès-Bucy;fr;0
02152;02220;49.32361;3.52139;Cerseuil;fr;0
02153;02320;49.55833;3.49639;Cessières-Suzy;fr;0
02154;02200;49.30556;3.40333;Chacrise;fr;0
02155;02000;49.51250;3.52500;Chaillevois;fr;0
02156;02270;49.67694;3.64250;Chalandry;fr;0
02157;02000;49.59139;3.65528;Chambry;fr;0
02158;02860;49.47417;3.66556;Chamouille;fr;0
02159;02670;49.54083;3.25333;Champs;fr;0
02160;02340;49.70417;3.99750;Chaourse;fr;0
02162;02570;48.94556;3.37722;La Chapelle-sur-Chézy;fr;0
02163;02310;48.97722;3.28528;Charly-sur-Marne;fr;0
02164;02850;49.11333;3.54917;Le Charmel;fr;0
02165;02800;49.65111;3.37778;Charmes;fr;0
02166;02400;49.07500;3.50472;Chartèves;fr;0
02167;02370;49.37917;3.50694;Chassemy;fr;0
02168;02400;49.04639;3.40306;Château-Thierry;fr;0
02169;02270;49.75889;3.68417;Châtillon-lès-Sons;fr;0
02170;02240;49.79167;3.42000;Châtillon-sur-Oise;fr;0
02171;02160;49.39167;3.79139;Chaudardes;fr;0
02172;02200;49.31778;3.26444;Chaudun;fr;0
02173;02300;49.61556;3.21917;Chauny;fr;0
02174;02000;49.47889;3.52111;Chavignon;fr;0
02175;02880;49.42500;3.30472;Chavigny;fr;0
02176;02370;49.40444;3.57000;Chavonne;fr;0
02177;02860;49.51500;3.68417;Chérêt;fr;0
02178;02860;49.46833;3.72556;Chermizy-Ailles;fr;0
02179;02220;49.26278;3.61361;Chéry-Chartreuve;fr;0
02180;02000;49.65750;3.60528;Chéry-lès-Pouilly;fr;0
02181;02360;49.72028;4.09111;Chéry-lès-Rozoy;fr;0
02182;02250;49.81528;3.73250;Chevennes;fr;0
02183;02000;49.47278;3.59139;Chevregny;fr;0
02184;02270;49.75389;3.57167;Chevresis-Monceau;fr;0
02185;02810;49.12389;3.18167;Chézy-en-Orxois;fr;0
02186;02570;48.98778;3.36722;Chézy-sur-Marne;fr;0
02187;02400;49.03889;3.42944;Chierry;fr;0
02188;02120;49.91778;3.77083;Chigny;fr;0
02189;02350;49.63306;3.84250;Chivres-en-Laonnois;fr;0
02190;02880;49.39528;3.43528;Chivres-Val;fr;0
02191;02000;49.52778;3.58472;Chivy-lès-Étouvelles;fr;0
02192;02210;49.20583;3.24806;Chouy;fr;0
02193;02130;49.16806;3.59861;Cierges;fr;0
02194;02250;49.73806;3.83194;Cilly;fr;0
02195;02220;49.36194;3.46194;Ciry-Salsogne;fr;0
02196;02000;49.54444;3.57028;Clacy-et-Thierret;fr;0
02197;02260;49.98000;3.98528;Clairfontaine;fr;0
02198;02880;49.42806;3.36111;Clamecy;fr;0
02199;02440;49.74556;3.23194;Clastres;fr;0
02200;02340;49.66722;3.93833;Clermont-les-Fermes;fr;0
02201;02600;49.33917;3.15500;C½uvres-et-Valsery;fr;0
02203;02210;49.16111;3.42167;Coincy;fr;0
02204;02360;49.79306;4.09139;Coingt;fr;0
02205;02860;49.47583;3.64028;Colligis-Crandelain;fr;0
02206;02120;49.85806;3.71278;Colonfay;fr;0
02207;02300;49.64028;3.15806;Commenchon;fr;0
02208;02160;49.37667;3.78917;Concevreux;fr;0
02209;02330;49.00417;3.56139;Condé-en-Brie;fr;0
02210;02370;49.39833;3.46889;Condé-sur-Aisne;fr;0
02211;02190;49.42000;3.95000;Condé-sur-Suippe;fr;0
02212;02700;49.63139;3.28083;Condren;fr;0
02213;02330;49.03139;3.53083;Connigis;fr;0
02214;02680;49.79250;3.23083;Contescourt;fr;0
02215;02820;49.46222;3.82361;Corbeny;fr;0
02216;02600;49.25389;3.21167;Corcy;fr;0
02217;02380;49.52028;3.32250;Coucy-le-Château-Auffrique;fr;0
02218;02840;49.55250;3.77000;Coucy-lès-Eppes;fr;0
02219;02380;49.53333;3.32944;Coucy-la-Ville;fr;0
02220;02130;49.20111;3.63639;Coulonges-Cohan;fr;0
02221;02310;49.03083;3.27222;Coupru;fr;0
02222;02800;49.68444;3.45111;Courbes;fr;0
02223;02330;48.99389;3.50472;Courboin;fr;0
02224;02220;49.33806;3.57194;Courcelles-sur-Vesle;fr;0
02225;02810;49.11333;3.26500;Courchamps;fr;0
02226;02200;49.34472;3.31250;Courmelles;fr;0
02227;02130;49.14861;3.57583;Courmont;fr;0
02228;02850;49.07389;3.54167;Courtemont-Varennes;fr;0
02229;02820;49.52000;3.78806;Courtrizy-et-Fussigny;fr;0
02230;02220;49.33833;3.48778;Couvrelles;fr;0
02231;02270;49.64306;3.51694;Couvron-et-Aumencourt;fr;0
02232;02600;49.23417;3.04361;Coyolles;fr;0
02233;02130;49.22944;3.45472;Cramaille;fr;0
02234;02160;49.44000;3.78667;Craonne;fr;0
02235;02160;49.43111;3.77056;Craonnelle;fr;0
02236;02380;49.48806;3.32472;Crécy-au-Mont;fr;0
02237;02270;49.69694;3.62250;Crécy-sur-Serre;fr;0
02238;02870;49.60417;3.51389;Crépy;fr;0
02239;02650;49.04806;3.51083;Crézancy;fr;0
02240;02110;49.92083;3.40222;Croix-Fonsomme;fr;0
02241;02210;49.16833;3.35389;La Croix-sur-Ourcq;fr;0
02242;02310;48.98000;3.24000;Crouttes-sur-Marne;fr;0
02243;02880;49.40250;3.36000;Crouy;fr;0
02244;02120;49.92556;3.75528;Crupilly;fr;0
02245;02880;49.40500;3.31972;Cuffies;fr;0
02246;02480;49.70722;3.15333;Cugny;fr;0
02248;02350;49.68083;3.81472;Cuirieux;fr;0
02249;02220;49.29472;3.49222;Cuiry-Housse;fr;0
02250;02160;49.38611;3.76972;Cuiry-lès-Chaudardes;fr;0
02251;02360;49.76139;4.10972;Cuiry-lès-Iviers;fr;0
02252;02160;49.41083;3.70194;Cuissy-et-Geny;fr;0
02253;02200;49.41750;3.24583;Cuisy-en-Almont;fr;0
02254;02600;49.34722;3.18167;Cutry;fr;0
02255;02220;49.39194;3.57222;Cys-la-Commune;fr;0
02256;02140;49.77111;4.04361;Dagny-Lambercy;fr;0
02257;02680;49.82111;3.24139;Dallon;fr;0
02258;02470;49.14472;3.19778;Dammard;fr;0
02259;02600;49.24333;3.15417;Dampleux;fr;0
02260;02800;49.66472;3.39222;Danizy;fr;0
02261;02270;49.70361;3.68500;Dercy;fr;0
02262;02700;49.63028;3.36139;Deuillet;fr;0
02263;02220;49.36556;3.61833;Dhuizel;fr;0
02264;02340;49.62944;4.02222;Dizy-le-Gros;fr;0
02265;02360;49.76167;4.13556;Dohis;fr;0
02266;02360;49.73111;4.08417;Dolignon;fr;0
02267;02600;49.32694;3.20917;Dommiers;fr;0
02268;02310;49.01639;3.27694;Domptin;fr;0
02269;02450;49.97500;3.68417;Dorengt;fr;0
02270;02590;49.79583;3.13500;Douchy;fr;0
02271;02130;49.23028;3.63806;Dravegny;fr;0
02272;02210;49.27722;3.39278;Droizy;fr;0
02273;02480;49.75056;3.12889;Dury;fr;0
02274;02350;49.67306;3.87472;Ébouleau;fr;0
02275;02500;49.92500;3.98444;Effry;fr;0
02276;02260;49.91694;3.80111;Englancourt;fr;0
02277;02290;49.46194;3.24167;Épagny;fr;0
02278;02500;49.87333;4.06056;Éparcy;fr;0
02279;02400;49.10861;3.34750;Épaux-Bézu;fr;0
02280;02400;49.10639;3.44472;Épieds;fr;0
02281;02540;48.88556;3.44889;L'Épine-aux-Bois;fr;0
02282;02840;49.55722;3.73750;Eppes;fr;0
02283;02250;49.72917;3.71389;Erlon;fr;0
02284;02260;49.91333;3.82972;Erloy;fr;0
02286;02170;49.98389;3.74639;Esquéhéries;fr;0
02287;02690;49.77667;3.27722;Essigny-le-Grand;fr;0
02288;02100;49.89944;3.36639;Essigny-le-Petit;fr;0
02289;02570;48.96222;3.41972;Essises;fr;0
02290;02400;49.02944;3.37417;Essômes-sur-Marne;fr;0
02291;02420;49.96806;3.28806;Estrées;fr;0
02292;02400;49.03417;3.41917;Étampes-sur-Marne;fr;0
02293;02110;49.93861;3.45389;Étaves-et-Bocquiaux;fr;0
02294;02000;49.52028;3.58139;Étouvelles;fr;0
02295;02580;49.90333;3.91583;Étréaupont;fr;0
02296;02590;49.82917;3.16028;Étreillers;fr;0
02297;02400;49.08500;3.33889;Étrépilly;fr;0
02298;02510;49.99417;3.65694;Étreux;fr;0
02299;02190;49.44333;4.04139;Évergnicourt;fr;0
02302;02600;49.22417;3.17639;Faverolles;fr;0
02303;02100;49.86806;3.25222;Fayet;fr;0
02304;02800;49.66167;3.36556;La Fère;fr;0
02305;02130;49.19944;3.51750;Fère-en-Tardenois;fr;0
02306;02270;49.73667;3.55778;La Ferté-Chevresis;fr;0
02307;02460;49.17833;3.12389;La Ferté-Milon;fr;0
02308;02450;50.04194;3.67833;Fesmy-le-Sart;fr;0
02309;02840;49.52222;3.75389;Festieux;fr;0
02310;02110;49.89917;3.44861;Fieulaine;fr;0
02311;02000;49.45917;3.55556;Filain;fr;0
02312;02260;50.00389;3.92028;La Flamengrie;fr;0
02313;02120;49.89083;3.66472;Flavigny-le-Grand-et-Beaurain;fr;0
02315;02520;49.71333;3.19306;Flavy-le-Martel;fr;0
02316;02600;49.25806;3.15639;Fleury;fr;0
02317;02590;49.80333;3.15278;Fluquières;fr;0
02318;02670;49.54194;3.28889;Folembray;fr;0
02319;02110;49.90250;3.39944;Fonsomme;fr;0
02320;02680;49.80583;3.22278;Fontaine-lès-Clercs;fr;0
02321;02140;49.85333;3.90167;Fontaine-lès-Vervins;fr;0
02322;02110;49.88417;3.42861;Fontaine-Notre-Dame;fr;0
02323;02110;49.92194;3.37000;Fontaine-Uterte;fr;0
02324;02170;50.03056;3.86556;Fontenelle;fr;0
02326;02290;49.40722;3.19861;Fontenoy;fr;0
02327;02590;49.80889;3.09861;Foreste;fr;0
02328;02650;49.04833;3.48250;Fossoy;fr;0
02329;02870;49.61083;3.47167;Fourdrain;fr;0
02330;02760;49.85278;3.22361;Francilly-Selency;fr;0
02331;02140;49.81000;3.80944;Franqueville;fr;0
02332;02130;49.14583;3.55583;Fresnes-en-Tardenois;fr;0
02333;02380;49.55389;3.36972;Fresnes-sous-Coucy;fr;0
02334;02230;49.94750;3.41722;Fresnoy-le-Grand;fr;0
02335;02800;49.63250;3.42556;Fressancourt;fr;0
02336;02700;49.68750;3.24194;Frières-Faillouël;fr;0
02337;02260;49.94111;3.90583;Froidestrées;fr;0
02338;02270;49.68639;3.70917;Froidmont-Cohartille;fr;0
02339;02810;49.09472;3.18306;Gandelu;fr;0
02340;02430;49.82444;3.26972;Gauchy;fr;0
02341;02140;49.81389;3.86833;Gercy;fr;0
02342;02260;49.91444;3.93417;Gergny;fr;0
02343;02590;49.81139;3.11500;Germaine;fr;0
02345;02440;49.73667;3.28472;Gibercourt;fr;0
02346;02350;49.60056;3.77444;Gizy;fr;0
02347;02400;49.04806;3.46222;Gland;fr;0
02349;02820;49.49667;3.84917;Goudelancourt-lès-Berrieux;fr;0
02350;02350;49.66889;3.85472;Goudelancourt-lès-Pierrepont;fr;0
02351;02130;49.16639;3.66722;Goussancourt;fr;0
02352;02420;50.00167;3.25472;Gouy;fr;0
02353;02350;49.65778;3.73694;Grandlup-et-Fay;fr;0
02354;02360;49.73028;4.18472;Grandrieux;fr;0
02355;02100;49.88889;3.24444;Gricourt;fr;0
02356;02210;49.14083;3.35750;Grisolles;fr;0
02357;02140;49.79306;3.88389;Gronard;fr;0
02358;02110;49.94333;3.53194;Grougis;fr;0
02359;02680;49.81333;3.26611;Grugies;fr;0
02360;02190;49.43528;3.96583;Villeneuve-sur-Aisne;fr;0
02361;02120;49.90028;3.62750;Guise;fr;0
02362;02300;49.64667;3.11917;Guivry;fr;0
02363;02300;49.51889;3.26750;Guny;fr;0
02364;02160;49.35722;3.83694;Guyencourt;fr;0
02366;02510;49.97222;3.62528;Hannapes;fr;0
02367;02480;49.77778;3.18722;Happencourt;fr;0
02368;02600;49.27806;3.06167;Haramont;fr;0
02369;02140;49.79611;3.98139;Harcigny;fr;0
02370;02420;49.96222;3.18000;Hargicourt;fr;0
02371;02100;49.84250;3.32111;Harly;fr;0
02372;02210;49.27167;3.35306;Hartennes-et-Taux;fr;0
02373;02140;49.78806;3.93306;Hary;fr;0
02374;02420;49.91972;3.27944;Lehaucourt;fr;0
02375;02810;49.10917;3.23194;Hautevesnes;fr;0
02376;02120;49.87806;3.52222;Hauteville;fr;0
02377;02140;49.86639;3.84028;Haution;fr;0
02378;02500;49.88389;4.04806;La Hérie;fr;0
02379;02120;49.82222;3.64472;Le Hérie-la-Viéville;fr;0
02380;02440;49.74500;3.29611;Hinacourt;fr;0
02381;02500;49.92167;4.08389;Hirson;fr;0
02382;02760;49.85861;3.21250;Holnon;fr;0
02383;02720;49.85000;3.36500;Homblières;fr;0
02384;02140;49.78278;3.84972;Houry;fr;0
02385;02250;49.79417;3.70778;Housset;fr;0
02386;02510;49.95444;3.66000;Iron;fr;0
02387;02240;49.80667;3.34500;Itancourt;fr;0
02388;02360;49.78361;4.14278;Iviers;fr;0
02389;02850;49.08833;3.53361;Jaulgonne;fr;0
02390;02490;49.92750;3.14667;Jeancourt;fr;0
02391;02140;49.80389;4.05528;Jeantes;fr;0
02392;02420;49.95583;3.29944;Joncourt;fr;0
02393;02220;49.29861;3.53583;Jouaignes;fr;0
02395;02380;49.50861;3.35389;Jumencourt;fr;0
02396;02160;49.41139;3.71722;Jumigny;fr;0
02397;02480;49.72028;3.23139;Jussy;fr;0
02398;02880;49.44750;3.31833;Juvigny;fr;0
02399;02190;49.44639;3.89222;Juvincourt-et-Damary;fr;0
02400;02880;49.44861;3.42528;Laffaux;fr;0
02401;02140;49.85806;3.85306;Laigny;fr;0
02402;02590;49.82667;3.07556;Lanchy;fr;0
02403;02120;49.81694;3.60639;Landifay-et-Bertaignemont;fr;0
02404;02140;49.84750;3.98361;Landouzy-la-Cour;fr;0
02405;02140;49.86111;4.04861;Landouzy-la-Ville;fr;0
02406;02380;49.50833;3.36667;Landricourt;fr;0
02407;02000;49.54889;3.54306;Laniscourt;fr;0
02408;02000;49.56333;3.62361;Laon;fr;0
02409;02150;49.60750;3.96333;Lappion;fr;0
02410;02600;49.26028;3.04111;Largny-sur-Automne;fr;0
02411;02210;49.15417;3.31028;Latilly;fr;0
02412;02210;49.26389;3.40056;Launoy;fr;0
02413;02860;49.50083;3.59556;Laval-en-Laonnois;fr;0
02414;02450;49.94889;3.71028;Lavaqueresse;fr;0
02415;02600;49.35111;3.17000;Laversine;fr;0
02416;02140;49.83778;3.76389;Lemé;fr;0
02417;02420;49.99250;3.17250;Lempire;fr;0
02418;02260;49.94556;3.88806;Lerzy;fr;0
02419;02170;49.95861;3.77056;Leschelle;fr;0
02420;02100;49.89694;3.32722;Lesdins;fr;0
02421;02220;49.30667;3.50722;Lesges;fr;0
02422;02120;49.93139;3.62083;Lesquielles-Saint-Germain;fr;0
02423;02380;49.47889;3.35833;Leuilly-sous-Coucy;fr;0
02424;02880;49.43083;3.33667;Leury;fr;0
02425;02500;49.85139;4.16167;Leuze;fr;0
02426;02420;49.92722;3.31278;Levergies;fr;0
02427;02220;49.28056;3.55500;Lhuys;fr;0
02428;02810;49.10028;3.27389;Licy-Clignon;fr;0
02429;02860;49.48417;3.61667;Lierval;fr;0
02430;02350;49.60944;3.80444;Liesse-Notre-Dame;fr;0
02431;02700;49.69083;3.29083;Liez;fr;0
02432;02220;49.32167;3.54806;Limé;fr;0
02433;02340;49.68639;4.02139;Lislet;fr;0
02435;02500;49.82833;4.21083;Logny-lès-Aubenton;fr;0
02438;02600;49.27278;3.22056;Longpont;fr;0
02439;02160;49.35944;3.65278;Les Septvallons;fr;0
02440;02190;49.53083;4.04944;Lor;fr;0
02441;02600;49.25722;3.24611;Louâtre;fr;0
02442;02130;49.24722;3.53500;Loupeigne;fr;0
02443;02400;49.05694;3.27861;Lucy-le-Bocage;fr;0
02444;02140;49.78028;3.80972;Lugny;fr;0
02445;02500;49.92528;3.96194;Luzoir;fr;0
02446;02440;49.73444;3.30806;Ly-Fontaine;fr;0
02447;02220;49.28361;3.44889;Maast-et-Violaine;fr;0
02448;02350;49.65417;3.84083;Mâchecourt;fr;0
02449;02470;49.16528;3.22972;Macogny;fr;0
02450;02120;49.88500;3.55167;Macquigny;fr;0
02451;02420;49.93361;3.27472;Magny-la-Fosse;fr;0
02452;02490;49.89361;3.18750;Maissemy;fr;0
02453;02160;49.37694;3.73417;Maizy;fr;0
02454;02190;49.51556;3.98083;La Malmaison;fr;0
02455;02120;49.90750;3.72694;Malzy;fr;0
02456;02300;49.57194;3.17000;Manicamp;fr;0
02457;02350;49.58361;3.81667;Marchais;fr;0
02458;02540;48.88389;3.48389;Dhuys et Morin-en-Brie;fr;0
02459;02720;49.85056;3.40417;Marcy;fr;0
02460;02250;49.73889;3.73639;Marcy-sous-Marle;fr;0
02461;02300;49.60000;3.15139;Marest-Dampcourt;fr;0
02462;02130;49.24083;3.55667;Mareuil-en-Dôle;fr;0
02463;02140;49.80389;3.76972;Marfontaine;fr;0
02464;02880;49.43472;3.40167;Margival;fr;0
02465;02810;49.06056;3.22694;Marigny-en-Orxois;fr;0
02466;02470;49.18278;3.20194;Marizy-Sainte-Geneviève;fr;0
02467;02470;49.18083;3.22417;Marizy-Saint-Mard;fr;0
02468;02250;49.74000;3.77139;Marle;fr;0
02469;02120;49.90444;3.78833;Marly-Gomont;fr;0
02470;02500;49.85917;4.13694;Martigny;fr;0
02471;02860;49.49000;3.67972;Martigny-Courpierre;fr;0
02472;02820;49.53083;3.79444;Mauregny-en-Haye;fr;0
02473;02800;49.70389;3.38472;Mayot;fr;0
02474;02700;49.69389;3.27278;Mennessis;fr;0
02476;02630;49.98472;3.55611;Mennevret;fr;0
02477;02200;49.37528;3.27611;Mercin-et-Vaux;fr;0
02478;02000;49.51694;3.50472;Merlieux-et-Fouquerolles;fr;0
02480;02270;49.70194;3.54167;Mesbrecourt-Richecourt;fr;0
02481;02720;49.82944;3.35472;Mesnil-Saint-Laurent;fr;0
02482;02160;49.35750;3.76111;Meurival;fr;0
02483;02240;49.78306;3.39944;Mézières-sur-Oise;fr;0
02484;02650;49.05972;3.52000;Mézy-Moulins;fr;0
02485;02200;49.33667;3.25056;Missy-aux-Bois;fr;0
02486;02350;49.63250;3.78639;Missy-lès-Pierrepont;fr;0
02487;02880;49.38667;3.43556;Missy-sur-Aisne;fr;0
02488;02110;50.03083;3.53444;Molain;fr;0
02489;02000;49.56111;3.54056;Molinchart;fr;0
02490;02000;49.47583;3.57250;Monampteuil;fr;0
02491;02270;49.76972;3.61583;Monceau-le-Neuf-et-Faucouzy;fr;0
02492;02270;49.67083;3.49167;Monceau-lès-Leups;fr;0
02493;02840;49.61889;3.71361;Monceau-le-Waast;fr;0
02494;02120;49.90139;3.69556;Monceau-sur-Oise;fr;0
02495;02500;49.96333;4.05528;Mondrepuis;fr;0
02496;02470;49.14833;3.21889;Monnes;fr;0
02497;02000;49.53722;3.55333;Mons-en-Laonnois;fr;0
02498;02820;49.53556;3.82972;Montaigu;fr;0
02499;02000;49.52222;3.52806;Montbavin;fr;0
02500;02110;49.96667;3.35083;Montbrehain;fr;0
02501;02860;49.51333;3.72778;Montchâlons;fr;0
02502;02340;49.69556;4.01722;Montcornet;fr;0
02503;02390;49.84306;3.50000;Mont-d'Origny;fr;0
02504;02440;49.73861;3.25750;Montescourt-Lizerolles;fr;0
02505;02540;48.94361;3.43000;Montfaucon;fr;0
02506;02600;49.30694;3.14833;Montgobert;fr;0
02507;02210;49.18944;3.32889;Montgru-Saint-Hilaire;fr;0
02508;02860;49.48778;3.66694;Monthenault;fr;0
02509;02400;49.10333;3.29806;Monthiers;fr;0
02510;02330;49.02333;3.54667;Monthurel;fr;0
02511;02110;49.90639;3.47611;Montigny-en-Arrouaise;fr;0
02512;02810;49.11139;3.10333;Montigny-l'Allier;fr;0
02513;02250;49.68806;3.90750;Montigny-le-Franc;fr;0
02514;02290;49.37139;3.09917;Montigny-Lengrain;fr;0
02515;02330;48.98611;3.56722;Montigny-lès-Condé;fr;0
02516;02250;49.74833;3.79222;Montigny-sous-Marle;fr;0
02517;02270;49.71583;3.58472;Montigny-sur-Crécy;fr;0
02518;02330;48.96583;3.53917;Montlevon;fr;0
02519;02340;49.67444;4.06972;Montloué;fr;0
02520;02220;49.29361;3.58361;Mont-Notre-Dame;fr;0
02521;02310;49.02139;3.19556;Montreuil-aux-Lions;fr;0
02522;02360;49.78972;4.20750;Mont-Saint-Jean;fr;0
02523;02220;49.28250;3.64028;Mont-Saint-Martin;fr;0
02524;02400;49.07528;3.48944;Mont-Saint-Père;fr;0
02525;02100;49.87639;3.32194;Morcourt;fr;0
02526;02360;49.75944;4.07778;Morgny-en-Thiérache;fr;0
02527;02290;49.45333;3.17972;Morsain;fr;0
02528;02600;49.33167;3.07611;Mortefontaine;fr;0
02529;02270;49.68722;3.66806;Mortiers;fr;0
02530;02160;49.42056;3.68528;Moulins;fr;0
02531;02160;49.41583;3.63417;Moussy-Verneuil;fr;0
02532;02610;49.75250;3.36250;Moÿ-de-l'Aisne;fr;0
02533;02210;49.28472;3.41583;Muret-et-Crouttes;fr;0
02534;02160;49.36333;3.74750;Muscourt;fr;0
02535;02140;49.77833;4.00306;Nampcelles-la-Cour;fr;0
02536;02200;49.30083;3.42472;Nampteuil-sous-Muret;fr;0
02537;02880;49.43583;3.45333;Nanteuil-la-Fosse;fr;0
02538;02210;49.19194;3.40861;Nanteuil-Notre-Dame;fr;0
02539;02420;49.95361;3.25500;Nauroy;fr;0
02540;02400;49.01944;3.42611;Nesles-la-Montagne;fr;0
02541;02190;49.43278;4.03250;Neufchâtel-sur-Aisne;fr;0
02542;02300;49.62000;3.16083;Neuflieux;fr;0
02543;02470;49.16833;3.26389;Neuilly-Saint-Front;fr;0
02544;02500;49.93028;4.03250;Neuve-Maison;fr;0
02545;02250;49.71278;3.83944;La Neuville-Bosmont;fr;0
02546;02300;49.67556;3.15139;La Neuville-en-Beine;fr;0
02547;02250;49.79139;3.72861;La Neuville-Housset;fr;0
02548;02450;49.97750;3.67528;La Neuville-lès-Dorengt;fr;0
02549;02100;49.82583;3.33389;Neuville-Saint-Amand;fr;0
02550;02860;49.46750;3.69972;Neuville-sur-Ailette;fr;0
02551;02880;49.45278;3.40056;Neuville-sur-Margival;fr;0
02552;02390;49.85389;3.48222;Neuvillette;fr;0
02553;02150;49.56861;4.05472;Nizy-le-Comte;fr;0
02554;02400;49.01639;3.40250;Nogentel;fr;0
02555;02310;48.96500;3.32361;Nogent-l'Artaud;fr;0
02556;02340;49.66806;4.09222;Noircourt;fr;0
02557;02600;49.20556;3.21389;Noroy-sur-Ourcq;fr;0
02558;02170;50.01722;3.78500;Le Nouvion-en-Thiérache;fr;0
02559;02270;49.70139;3.48417;Nouvion-et-Catillon;fr;0
02560;02800;49.69806;3.46250;Nouvion-le-Comte;fr;0
02561;02860;49.50278;3.61111;Nouvion-le-Vineux;fr;0
02562;02290;49.42917;3.19833;Nouvron-Vingré;fr;0
02563;02120;49.89861;3.55444;Noyales;fr;0
02564;02200;49.33222;3.33417;Noyant-et-Aconin;fr;0
02565;02160;49.39000;3.68806;¼uilly;fr;0
02566;02300;49.61083;3.19417;Ognes;fr;0
02567;02500;49.92972;4.00944;Ohis;fr;0
02568;02600;49.21944;3.13667;Oigny-en-Valois;fr;0
02569;02450;50.02111;3.66944;Oisy;fr;0
02570;02480;49.73361;3.14472;Ollezy;fr;0
02571;02100;49.87806;3.31194;Omissy;fr;0
02572;02190;49.38056;4.02111;Orainville;fr;0
02573;02860;49.50750;3.70389;Orgeval;fr;0
02574;02550;49.89500;4.01833;Origny-en-Thiérache;fr;0
02575;02390;49.83694;3.48917;Origny-Sainte-Benoite;fr;0
02576;02290;49.40167;3.22583;Osly-Courtil;fr;0
02577;02370;49.42944;3.57000;Ostel;fr;0
02578;02160;49.42917;3.74556;Oulches-la-Vallée-Foulon;fr;0
02579;02210;49.21333;3.34972;Oulchy-la-Ville;fr;0
02580;02210;49.20444;3.36833;Oulchy-le-Château;fr;0
